,0,1,2,3,4,5,6,7,8,9,10,11
276,<ANN.ANN object at 0x1D8D9450>,0.8996854246766864,<ANN.ANN object at 0x1D8D9450>,0.9464056856576955,ANN,adam,relu,invscaling,5700,0.01,0.0001,"(100, 90)"
277,<ANN.ANN object at 0x1D8D94D0>,0.9031807060468368,<ANN.ANN object at 0x1D8D94D0>,0.9430269136665501,ANN,adam,relu,invscaling,5700,0.01,0.0001,"(100, 90, 80, 70)"
278,<ANN.ANN object at 0x1D8D9550>,0.8982873121286263,<ANN.ANN object at 0x1D8D9550>,0.9438424793195852,ANN,adam,relu,invscaling,5700,0.01,0.0009,"(100, 90)"
279,<ANN.ANN object at 0x1D8D95D0>,0.9028311779098217,<ANN.ANN object at 0x1D8D95D0>,0.9427938949085402,ANN,adam,relu,invscaling,5700,0.01,0.0009,"(100, 90, 80, 70)"
280,<ANN.ANN object at 0x1D8D9650>,0.9007340090877316,<ANN.ANN object at 0x1D8D9650>,0.9447745543516253,ANN,adam,relu,invscaling,5700,0.01,1e-05,"(100, 90)"
281,<ANN.ANN object at 0x1D8D9750>,0.9126179657462425,<ANN.ANN object at 0x1D8D9750>,0.9312594663870442,ANN,adam,relu,invscaling,5700,0.01,1e-05,"(100, 90, 80, 70)"
282,<ANN.ANN object at 0x1D8D97D0>,0.916812303390423,<ANN.ANN object at 0x1D8D97D0>,0.9309099382500291,ANN,adam,relu,invscaling,5700,0.0001,0.0001,"(100, 90)"
283,<ANN.ANN object at 0x1D8D9850>,0.9038797623208669,<ANN.ANN object at 0x1D8D9850>,0.9422113480135151,ANN,adam,relu,invscaling,5700,0.0001,0.0001,"(100, 90, 80, 70)"
284,<ANN.ANN object at 0x1D8D98D0>,0.9203075847605732,<ANN.ANN object at 0x1D8D98D0>,0.9242689036467435,ANN,adam,relu,invscaling,5700,0.0001,0.0009,"(100, 90)"
285,<ANN.ANN object at 0x1D8D96D0>,0.9108703250611674,<ANN.ANN object at 0x1D8D96D0>,0.9372014447162996,ANN,adam,relu,invscaling,5700,0.0001,0.0009,"(100, 90, 80, 70)"
286,<ANN.ANN object at 0x1D8D99D0>,0.9189094722125131,<ANN.ANN object at 0x1D8D99D0>,0.9255505068157986,ANN,adam,relu,invscaling,5700,0.0001,1e-05,"(100, 90)"
287,<ANN.ANN object at 0x1D8D9950>,0.9140160782943026,<ANN.ANN object at 0x1D8D9950>,0.9319585226610743,ANN,adam,relu,invscaling,5700,0.0001,1e-05,"(100, 90, 80, 70)"
288,<ANN.ANN object at 0x1D8D9A50>,0.9101712687871374,<ANN.ANN object at 0x1D8D9A50>,0.9396481416754049,ANN,adam,relu,invscaling,6700,0.001,0.0001,"(100, 90)"
289,<ANN.ANN object at 0x1D8D9AD0>,0.8993358965396715,<ANN.ANN object at 0x1D8D9AD0>,0.9471047419317256,ANN,adam,relu,invscaling,6700,0.001,0.0001,"(100, 90, 80, 70)"
290,<ANN.ANN object at 0x1D8D9B50>,0.8986368402656414,<ANN.ANN object at 0x1D8D9B50>,0.9429104042875451,ANN,adam,relu,invscaling,6700,0.001,0.0009,"(100, 90)"
291,<ANN.ANN object at 0x1D8D9C50>,0.9042292904578818,<ANN.ANN object at 0x1D8D9C50>,0.9474542700687405,ANN,adam,relu,invscaling,6700,0.001,0.0009,"(100, 90, 80, 70)"
292,<ANN.ANN object at 0x1D8D9CD0>,0.9087731562390773,<ANN.ANN object at 0x1D8D9CD0>,0.9459396481416754,ANN,adam,relu,invscaling,6700,0.001,1e-05,"(100, 90)"
293,<ANN.ANN object at 0x1D8D9BD0>,0.9024816497728068,<ANN.ANN object at 0x1D8D9BD0>,0.9457066293836653,ANN,adam,relu,invscaling,6700,0.001,1e-05,"(100, 90, 80, 70)"
294,<ANN.ANN object at 0x1D8D9D50>,0.9014330653617616,<ANN.ANN object at 0x1D8D9D50>,0.9450075731096353,ANN,adam,relu,invscaling,6700,0.01,0.0001,"(100, 90)"
295,<ANN.ANN object at 0x1D8D9DD0>,0.906326459279972,<ANN.ANN object at 0x1D8D9DD0>,0.9431434230455552,ANN,adam,relu,invscaling,6700,0.01,0.0001,"(100, 90, 80, 70)"
296,<ANN.ANN object at 0x1D8D9E50>,0.9024816497728068,<ANN.ANN object at 0x1D8D9E50>,0.9457066293836653,ANN,adam,relu,invscaling,6700,0.01,0.0009,"(100, 90)"
297,<ANN.ANN object at 0x1D8D9ED0>,0.8989863684026564,<ANN.ANN object at 0x1D8D9ED0>,0.9432599324245602,ANN,adam,relu,invscaling,6700,0.01,0.0009,"(100, 90, 80, 70)"
298,<ANN.ANN object at 0x1D8D9F50>,0.9007340090877316,<ANN.ANN object at 0x1D8D9F50>,0.9459396481416754,ANN,adam,relu,invscaling,6700,0.01,1e-05,"(100, 90)"
299,<ANN.ANN object at 0x1D8F9050>,0.9077245718280321,<ANN.ANN object at 0x1D8F9050>,0.9440754980775953,ANN,adam,relu,invscaling,6700,0.01,1e-05,"(100, 90, 80, 70)"
300,<ANN.ANN object at 0x1D8F9030>,0.9203075847605732,<ANN.ANN object at 0x1D8F9030>,0.9234533379937085,ANN,adam,relu,invscaling,6700,0.0001,0.0001,"(100, 90)"
301,<ANN.ANN object at 0x1D8F90F0>,0.9098217406501223,<ANN.ANN object at 0x1D8F90F0>,0.9389490854013748,ANN,adam,relu,invscaling,6700,0.0001,0.0001,"(100, 90, 80, 70)"
302,<ANN.ANN object at 0x1D8F91F0>,0.917511359664453,<ANN.ANN object at 0x1D8F91F0>,0.928463241290924,ANN,adam,relu,invscaling,6700,0.0001,0.0009,"(100, 90)"
303,<ANN.ANN object at 0x1D8F9270>,0.9007340090877316,<ANN.ANN object at 0x1D8F9270>,0.9441920074566003,ANN,adam,relu,invscaling,6700,0.0001,0.0009,"(100, 90, 80, 70)"
304,<ANN.ANN object at 0x1D8F92F0>,0.9189094722125131,<ANN.ANN object at 0x1D8F92F0>,0.9257835255738087,ANN,adam,relu,invscaling,6700,0.0001,1e-05,"(100, 90)"
305,<ANN.ANN object at 0x1D8F9170>,0.9049283467319119,<ANN.ANN object at 0x1D8F9170>,0.9418618198765001,ANN,adam,relu,invscaling,6700,0.0001,1e-05,"(100, 90, 80, 70)"
306,<ANN.ANN object at 0x1D8F93F0>,0.9084236281020622,<ANN.ANN object at 0x1D8F93F0>,0.9439589886985902,ANN,adam,relu,invscaling,7700,0.001,0.0001,"(100, 90)"
307,<ANN.ANN object at 0x1D8F9470>,0.9038797623208669,<ANN.ANN object at 0x1D8F9470>,0.9461726668996854,ANN,adam,relu,invscaling,7700,0.001,0.0001,"(100, 90, 80, 70)"
308,<ANN.ANN object at 0x1D8F9370>,0.9143656064313177,<ANN.ANN object at 0x1D8F9370>,0.9356868227892345,ANN,adam,relu,invscaling,7700,0.001,0.0009,"(100, 90)"
309,<ANN.ANN object at 0x1D8F9570>,0.9049283467319119,<ANN.ANN object at 0x1D8F9570>,0.9455901200046604,ANN,adam,relu,invscaling,7700,0.001,0.0009,"(100, 90, 80, 70)"
310,<ANN.ANN object at 0x1D8F95F0>,0.906326459279972,<ANN.ANN object at 0x1D8F95F0>,0.9425608761505301,ANN,adam,relu,invscaling,7700,0.001,1e-05,"(100, 90)"
311,<ANN.ANN object at 0x1D8F94F0>,0.9045788185948969,<ANN.ANN object at 0x1D8F94F0>,0.9471047419317256,ANN,adam,relu,invscaling,7700,0.001,1e-05,"(100, 90, 80, 70)"
312,<ANN.ANN object at 0x1D8F96F0>,0.9017825934987767,<ANN.ANN object at 0x1D8F96F0>,0.9466387044157054,ANN,adam,relu,invscaling,7700,0.01,0.0001,"(100, 90)"
313,<ANN.ANN object at 0x1D8F9770>,0.9000349528137015,<ANN.ANN object at 0x1D8F9770>,0.9445415355936153,ANN,adam,relu,invscaling,7700,0.01,0.0001,"(100, 90, 80, 70)"
314,<ANN.ANN object at 0x1D8F9670>,0.9119189094722125,<ANN.ANN object at 0x1D8F9670>,0.9369684259582897,ANN,adam,relu,invscaling,7700,0.01,0.0009,"(100, 90)"
315,<ANN.ANN object at 0x1D8F97F0>,0.9084236281020622,<ANN.ANN object at 0x1D8F97F0>,0.9422113480135151,ANN,adam,relu,invscaling,7700,0.01,0.0009,"(100, 90, 80, 70)"
316,<ANN.ANN object at 0x1D8F98F0>,0.906326459279972,<ANN.ANN object at 0x1D8F98F0>,0.9439589886985902,ANN,adam,relu,invscaling,7700,0.01,1e-05,"(100, 90)"
317,<ANN.ANN object at 0x1D8F9970>,0.9042292904578818,<ANN.ANN object at 0x1D8F9970>,0.941279272981475,ANN,adam,relu,invscaling,7700,0.01,1e-05,"(100, 90, 80, 70)"
318,<ANN.ANN object at 0x1D8F9870>,0.9171618315274379,<ANN.ANN object at 0x1D8F9870>,0.930560410113014,ANN,adam,relu,invscaling,7700,0.0001,0.0001,"(100, 90)"
319,<ANN.ANN object at 0x1D8F9A70>,0.9115693813351975,<ANN.ANN object at 0x1D8F9A70>,0.9366188978212746,ANN,adam,relu,invscaling,7700,0.0001,0.0001,"(100, 90, 80, 70)"
320,<ANN.ANN object at 0x1D8F99F0>,0.9189094722125131,<ANN.ANN object at 0x1D8F99F0>,0.9268321099848538,ANN,adam,relu,invscaling,7700,0.0001,0.0009,"(100, 90)"
321,<ANN.ANN object at 0x1D8F9AF0>,0.9031807060468368,<ANN.ANN object at 0x1D8F9AF0>,0.941046254223465,ANN,adam,relu,invscaling,7700,0.0001,0.0009,"(100, 90, 80, 70)"
322,<ANN.ANN object at 0x1D8F9B70>,0.9189094722125131,<ANN.ANN object at 0x1D8F9B70>,0.9271816381218688,ANN,adam,relu,invscaling,7700,0.0001,1e-05,"(100, 90)"
323,<ANN.ANN object at 0x1D8F9BF0>,0.9003844809507165,<ANN.ANN object at 0x1D8F9BF0>,0.9460561575206804,ANN,adam,relu,invscaling,7700,0.0001,1e-05,"(100, 90, 80, 70)"
324,<ANN.ANN object at 0x1D8F9C70>,0.9007340090877316,<ANN.ANN object at 0x1D8F9C70>,0.9445415355936153,ANN,adam,relu,invscaling,8700,0.001,0.0001,"(100, 90)"
325,<ANN.ANN object at 0x1D8F9CF0>,0.9094722125131073,<ANN.ANN object at 0x1D8F9CF0>,0.9453571012466504,ANN,adam,relu,invscaling,8700,0.001,0.0001,"(100, 90, 80, 70)"
326,<ANN.ANN object at 0x1D8F9DF0>,0.9000349528137015,<ANN.ANN object at 0x1D8F9DF0>,0.9452405918676453,ANN,adam,relu,invscaling,8700,0.001,0.0009,"(100, 90)"
327,<ANN.ANN object at 0x1D8F9E70>,0.9080740999650472,<ANN.ANN object at 0x1D8F9E70>,0.9450075731096353,ANN,adam,relu,invscaling,8700,0.001,0.0009,"(100, 90, 80, 70)"
328,<ANN.ANN object at 0x1D8F9D70>,0.9087731562390773,<ANN.ANN object at 0x1D8F9D70>,0.9439589886985902,ANN,adam,relu,invscaling,8700,0.001,1e-05,"(100, 90)"
329,<ANN.ANN object at 0x1D8F9F70>,0.9024816497728068,<ANN.ANN object at 0x1D8F9F70>,0.9471047419317256,ANN,adam,relu,invscaling,8700,0.001,1e-05,"(100, 90, 80, 70)"
330,<ANN.ANN object at 0x1F3EF030>,0.9108703250611674,<ANN.ANN object at 0x1F3EF030>,0.941046254223465,ANN,adam,relu,invscaling,8700,0.01,0.0001,"(100, 90)"
331,<ANN.ANN object at 0x1F3EF050>,0.9042292904578818,<ANN.ANN object at 0x1F3EF050>,0.941512291739485,ANN,adam,relu,invscaling,8700,0.01,0.0001,"(100, 90, 80, 70)"
332,<ANN.ANN object at 0x1F3EF110>,0.9066759874169871,<ANN.ANN object at 0x1F3EF110>,0.9446580449726203,ANN,adam,relu,invscaling,8700,0.01,0.0009,"(100, 90)"
333,<ANN.ANN object at 0x1F3EF070>,0.9077245718280321,<ANN.ANN object at 0x1F3EF070>,0.94092974484446,ANN,adam,relu,invscaling,8700,0.01,0.0009,"(100, 90, 80, 70)"
334,<ANN.ANN object at 0x1F3EF190>,0.9049283467319119,<ANN.ANN object at 0x1F3EF190>,0.9433764418035652,ANN,adam,relu,invscaling,8700,0.01,1e-05,"(100, 90)"
335,<ANN.ANN object at 0x1F3EF290>,0.9021321216357917,<ANN.ANN object at 0x1F3EF290>,0.941279272981475,ANN,adam,relu,invscaling,8700,0.01,1e-05,"(100, 90, 80, 70)"
336,<ANN.ANN object at 0x1F3EF210>,0.917860887801468,<ANN.ANN object at 0x1F3EF210>,0.9268321099848538,ANN,adam,relu,invscaling,8700,0.0001,0.0001,"(100, 90)"
337,<ANN.ANN object at 0x1F3EF310>,0.9066759874169871,<ANN.ANN object at 0x1F3EF310>,0.9422113480135151,ANN,adam,relu,invscaling,8700,0.0001,0.0001,"(100, 90, 80, 70)"
338,<ANN.ANN object at 0x1F3EF410>,0.9182104159384831,<ANN.ANN object at 0x1F3EF410>,0.9270651287428638,ANN,adam,relu,invscaling,8700,0.0001,0.0009,"(100, 90)"
339,<ANN.ANN object at 0x1F3EF490>,0.9154141908423629,<ANN.ANN object at 0x1F3EF490>,0.929861353838984,ANN,adam,relu,invscaling,8700,0.0001,0.0009,"(100, 90, 80, 70)"
340,<ANN.ANN object at 0x1F3EF510>,0.9185599440754981,<ANN.ANN object at 0x1F3EF510>,0.9259000349528137,ANN,adam,relu,invscaling,8700,0.0001,1e-05,"(100, 90)"
341,<ANN.ANN object at 0x1F3EF590>,0.9098217406501223,<ANN.ANN object at 0x1F3EF590>,0.9402306885704299,ANN,adam,relu,invscaling,8700,0.0001,1e-05,"(100, 90, 80, 70)"
342,<ANN.ANN object at 0x1F3EF610>,0.9045788185948969,<ANN.ANN object at 0x1F3EF610>,0.9440754980775953,ANN,adam,relu,invscaling,9700,0.001,0.0001,"(100, 90)"
343,<ANN.ANN object at 0x1F3EF390>,0.9000349528137015,<ANN.ANN object at 0x1F3EF390>,0.9459396481416754,ANN,adam,relu,invscaling,9700,0.001,0.0001,"(100, 90, 80, 70)"
344,<ANN.ANN object at 0x1F3EF690>,0.9091226843760922,<ANN.ANN object at 0x1F3EF690>,0.9426773855295352,ANN,adam,relu,invscaling,9700,0.001,0.0009,"(100, 90)"
345,<ANN.ANN object at 0x1F3EF790>,0.9094722125131073,<ANN.ANN object at 0x1F3EF790>,0.9455901200046604,ANN,adam,relu,invscaling,9700,0.001,0.0009,"(100, 90, 80, 70)"
346,<ANN.ANN object at 0x1F3EF710>,0.905976931142957,<ANN.ANN object at 0x1F3EF710>,0.9447745543516253,ANN,adam,relu,invscaling,9700,0.001,1e-05,"(100, 90)"
347,<ANN.ANN object at 0x1F3EF810>,0.9024816497728068,<ANN.ANN object at 0x1F3EF810>,0.9459396481416754,ANN,adam,relu,invscaling,9700,0.001,1e-05,"(100, 90, 80, 70)"
348,<ANN.ANN object at 0x1F3EF890>,0.9066759874169871,<ANN.ANN object at 0x1F3EF890>,0.9441920074566003,ANN,adam,relu,invscaling,9700,0.01,0.0001,"(100, 90)"
349,<ANN.ANN object at 0x1F3EF990>,0.9003844809507165,<ANN.ANN object at 0x1F3EF990>,0.9424443667715251,ANN,adam,relu,invscaling,9700,0.01,0.0001,"(100, 90, 80, 70)"
350,<ANN.ANN object at 0x1F3EF910>,0.8986368402656414,<ANN.ANN object at 0x1F3EF910>,0.9425608761505301,ANN,adam,relu,invscaling,9700,0.01,0.0009,"(100, 90)"
351,<ANN.ANN object at 0x1F3EFA10>,0.9042292904578818,<ANN.ANN object at 0x1F3EFA10>,0.9441920074566003,ANN,adam,relu,invscaling,9700,0.01,0.0009,"(100, 90, 80, 70)"
352,<ANN.ANN object at 0x1F3EFA90>,0.8961901433065361,<ANN.ANN object at 0x1F3EFA90>,0.9441920074566003,ANN,adam,relu,invscaling,9700,0.01,1e-05,"(100, 90)"
353,<ANN.ANN object at 0x1F3EFB10>,0.9133170220202727,<ANN.ANN object at 0x1F3EFB10>,0.9333566352091344,ANN,adam,relu,invscaling,9700,0.01,1e-05,"(100, 90, 80, 70)"
354,<ANN.ANN object at 0x1F3EFB90>,0.9164627752534079,<ANN.ANN object at 0x1F3EFB90>,0.9268321099848538,ANN,adam,relu,invscaling,9700,0.0001,0.0001,"(100, 90)"
355,<ANN.ANN object at 0x1F3EFC90>,0.9105207969241524,<ANN.ANN object at 0x1F3EFC90>,0.9402306885704299,ANN,adam,relu,invscaling,9700,0.0001,0.0001,"(100, 90, 80, 70)"
356,<ANN.ANN object at 0x1F3EFD10>,0.9196085284865432,<ANN.ANN object at 0x1F3EFD10>,0.9250844692997786,ANN,adam,relu,invscaling,9700,0.0001,0.0009,"(100, 90)"
357,<ANN.ANN object at 0x1F3EFC10>,0.905277874868927,<ANN.ANN object at 0x1F3EFC10>,0.9439589886985902,ANN,adam,relu,invscaling,9700,0.0001,0.0009,"(100, 90, 80, 70)"
358,<ANN.ANN object at 0x1F3EFE10>,0.9143656064313177,<ANN.ANN object at 0x1F3EFE10>,0.9304439007340091,ANN,adam,relu,invscaling,9700,0.0001,1e-05,"(100, 90)"
359,<ANN.ANN object at 0x1F3EFD90>,0.9035302341838518,<ANN.ANN object at 0x1F3EFD90>,0.941279272981475,ANN,adam,relu,invscaling,9700,0.0001,1e-05,"(100, 90, 80, 70)"
360,<ANN.ANN object at 0x1F3EFE90>,0.9045788185948969,<ANN.ANN object at 0x1F3EFE90>,0.9448910637306304,ANN,adam,relu,adaptive,700,0.001,0.0001,"(100, 90)"
361,<ANN.ANN object at 0x1F3EFF10>,0.8905976931142957,<ANN.ANN object at 0x1F3EFF10>,0.9452405918676453,ANN,adam,relu,adaptive,700,0.001,0.0001,"(100, 90, 80, 70)"
362,<ANN.ANN object at 0x1F410050>,0.906326459279972,<ANN.ANN object at 0x1F410050>,0.9433764418035652,ANN,adam,relu,adaptive,700,0.001,0.0009,"(100, 90)"
363,<ANN.ANN object at 0x1F4100B0>,0.8986368402656414,<ANN.ANN object at 0x1F4100B0>,0.9465221950367004,ANN,adam,relu,adaptive,700,0.001,0.0009,"(100, 90, 80, 70)"
364,<ANN.ANN object at 0x1F410030>,0.9042292904578818,<ANN.ANN object at 0x1F410030>,0.9446580449726203,ANN,adam,relu,adaptive,700,0.001,1e-05,"(100, 90)"
365,<ANN.ANN object at 0x1F4101B0>,0.8930443900734009,<ANN.ANN object at 0x1F4101B0>,0.941279272981475,ANN,adam,relu,adaptive,700,0.001,1e-05,"(100, 90, 80, 70)"
366,<ANN.ANN object at 0x1F410230>,0.906326459279972,<ANN.ANN object at 0x1F410230>,0.9455901200046604,ANN,adam,relu,adaptive,700,0.01,0.0001,"(100, 90)"
367,<ANN.ANN object at 0x1F410130>,0.9136665501572877,<ANN.ANN object at 0x1F410130>,0.9408132354654549,ANN,adam,relu,adaptive,700,0.01,0.0001,"(100, 90, 80, 70)"
368,<ANN.ANN object at 0x1F4102B0>,0.9070255155540021,<ANN.ANN object at 0x1F4102B0>,0.9434929511825701,ANN,adam,relu,adaptive,700,0.01,0.0009,"(100, 90)"
369,<ANN.ANN object at 0x1F4103B0>,0.9094722125131073,<ANN.ANN object at 0x1F4103B0>,0.941279272981475,ANN,adam,relu,adaptive,700,0.01,0.0009,"(100, 90, 80, 70)"
370,<ANN.ANN object at 0x1F410330>,0.9084236281020622,<ANN.ANN object at 0x1F410330>,0.9418618198765001,ANN,adam,relu,adaptive,700,0.01,1e-05,"(100, 90)"
371,<ANN.ANN object at 0x1F4104B0>,0.9035302341838518,<ANN.ANN object at 0x1F4104B0>,0.9424443667715251,ANN,adam,relu,adaptive,700,0.01,1e-05,"(100, 90, 80, 70)"
372,<ANN.ANN object at 0x1F410530>,0.9161132471163929,<ANN.ANN object at 0x1F410530>,0.929395316322964,ANN,adam,relu,adaptive,700,0.0001,0.0001,"(100, 90)"
373,<ANN.ANN object at 0x1F4105B0>,0.9098217406501223,<ANN.ANN object at 0x1F4105B0>,0.9419783292555051,ANN,adam,relu,adaptive,700,0.0001,0.0001,"(100, 90, 80, 70)"
374,<ANN.ANN object at 0x1F410430>,0.9196085284865432,<ANN.ANN object at 0x1F410430>,0.9247349411627636,ANN,adam,relu,adaptive,700,0.0001,0.0009,"(100, 90)"
375,<ANN.ANN object at 0x1F410630>,0.9042292904578818,<ANN.ANN object at 0x1F410630>,0.9441920074566003,ANN,adam,relu,adaptive,700,0.0001,0.0009,"(100, 90, 80, 70)"
376,<ANN.ANN object at 0x1F410730>,0.9203075847605732,<ANN.ANN object at 0x1F410730>,0.9243854130257486,ANN,adam,relu,adaptive,700,0.0001,1e-05,"(100, 90)"
377,<ANN.ANN object at 0x1F4106B0>,0.905627403005942,<ANN.ANN object at 0x1F4106B0>,0.9383665385063498,ANN,adam,relu,adaptive,700,0.0001,1e-05,"(100, 90, 80, 70)"
378,<ANN.ANN object at 0x1F4107B0>,0.9035302341838518,<ANN.ANN object at 0x1F4107B0>,0.9447745543516253,ANN,adam,relu,adaptive,1700,0.001,0.0001,"(100, 90)"
379,<ANN.ANN object at 0x1F410830>,0.9014330653617616,<ANN.ANN object at 0x1F410830>,0.9466387044157054,ANN,adam,relu,adaptive,1700,0.001,0.0001,"(100, 90, 80, 70)"
380,<ANN.ANN object at 0x1F410930>,0.9122684376092275,<ANN.ANN object at 0x1F410930>,0.9395316322963999,ANN,adam,relu,adaptive,1700,0.001,0.0009,"(100, 90)"
381,<ANN.ANN object at 0x1F4109B0>,0.9024816497728068,<ANN.ANN object at 0x1F4109B0>,0.9452405918676453,ANN,adam,relu,adaptive,1700,0.001,0.0009,"(100, 90, 80, 70)"
382,<ANN.ANN object at 0x1F4108B0>,0.8961901433065361,<ANN.ANN object at 0x1F4108B0>,0.9452405918676453,ANN,adam,relu,adaptive,1700,0.001,1e-05,"(100, 90)"
383,<ANN.ANN object at 0x1F410A30>,0.9101712687871374,<ANN.ANN object at 0x1F410A30>,0.9450075731096353,ANN,adam,relu,adaptive,1700,0.001,1e-05,"(100, 90, 80, 70)"
384,<ANN.ANN object at 0x1F410B30>,0.905277874868927,<ANN.ANN object at 0x1F410B30>,0.9437259699405802,ANN,adam,relu,adaptive,1700,0.01,0.0001,"(100, 90)"
385,<ANN.ANN object at 0x1F410AB0>,0.9073750436910172,<ANN.ANN object at 0x1F410AB0>,0.94092974484446,ANN,adam,relu,adaptive,1700,0.01,0.0001,"(100, 90, 80, 70)"
386,<ANN.ANN object at 0x1F410C30>,0.9028311779098217,<ANN.ANN object at 0x1F410C30>,0.9468717231737155,ANN,adam,relu,adaptive,1700,0.01,0.0009,"(100, 90)"
387,<ANN.ANN object at 0x1F410BB0>,0.9108703250611674,<ANN.ANN object at 0x1F410BB0>,0.940580216707445,ANN,adam,relu,adaptive,1700,0.01,0.0009,"(100, 90, 80, 70)"
388,<ANN.ANN object at 0x1F410CB0>,0.9049283467319119,<ANN.ANN object at 0x1F410CB0>,0.9461726668996854,ANN,adam,relu,adaptive,1700,0.01,1e-05,"(100, 90)"
389,<ANN.ANN object at 0x1F410D30>,0.9087731562390773,<ANN.ANN object at 0x1F410D30>,0.9419783292555051,ANN,adam,relu,adaptive,1700,0.01,1e-05,"(100, 90, 80, 70)"
390,<ANN.ANN object at 0x1F410E30>,0.9203075847605732,<ANN.ANN object at 0x1F410E30>,0.9240358848887336,ANN,adam,relu,adaptive,1700,0.0001,0.0001,"(100, 90)"
391,<ANN.ANN object at 0x1F410DB0>,0.9112198531981824,<ANN.ANN object at 0x1F410DB0>,0.9369684259582897,ANN,adam,relu,adaptive,1700,0.0001,0.0001,"(100, 90, 80, 70)"
392,<ANN.ANN object at 0x1F410EB0>,0.9185599440754981,<ANN.ANN object at 0x1F410EB0>,0.9272981475008738,ANN,adam,relu,adaptive,1700,0.0001,0.0009,"(100, 90)"
393,<ANN.ANN object at 0x1F410F30>,0.9133170220202727,<ANN.ANN object at 0x1F410F30>,0.9328905976931143,ANN,adam,relu,adaptive,1700,0.0001,0.0009,"(100, 90, 80, 70)"
394,<ANN.ANN object at 0x20DD1070>,0.916812303390423,<ANN.ANN object at 0x20DD1070>,0.9285797506699289,ANN,adam,relu,adaptive,1700,0.0001,1e-05,"(100, 90)"
395,<ANN.ANN object at 0x20DD10B0>,0.9108703250611674,<ANN.ANN object at 0x20DD10B0>,0.9390655947803799,ANN,adam,relu,adaptive,1700,0.0001,1e-05,"(100, 90, 80, 70)"
396,<ANN.ANN object at 0x20DD1090>,0.9122684376092275,<ANN.ANN object at 0x20DD1090>,0.9342887102411744,ANN,adam,relu,adaptive,2700,0.001,0.0001,"(100, 90)"
397,<ANN.ANN object at 0x20DD1150>,0.9108703250611674,<ANN.ANN object at 0x20DD1150>,0.9417453104974951,ANN,adam,relu,adaptive,2700,0.001,0.0001,"(100, 90, 80, 70)"
398,<ANN.ANN object at 0x20DD1250>,0.9129674938832576,<ANN.ANN object at 0x20DD1250>,0.9341722008621695,ANN,adam,relu,adaptive,2700,0.001,0.0009,"(100, 90)"
399,<ANN.ANN object at 0x20DD12D0>,0.9105207969241524,<ANN.ANN object at 0x20DD12D0>,0.9446580449726203,ANN,adam,relu,adaptive,2700,0.001,0.0009,"(100, 90, 80, 70)"
400,<ANN.ANN object at 0x20DD1350>,0.9105207969241524,<ANN.ANN object at 0x20DD1350>,0.940580216707445,ANN,adam,relu,adaptive,2700,0.001,1e-05,"(100, 90)"
401,<ANN.ANN object at 0x20DD11D0>,0.9108703250611674,<ANN.ANN object at 0x20DD11D0>,0.9434929511825701,ANN,adam,relu,adaptive,2700,0.001,1e-05,"(100, 90, 80, 70)"
402,<ANN.ANN object at 0x20DD1450>,0.9150646627053478,<ANN.ANN object at 0x20DD1450>,0.9372014447162996,ANN,adam,relu,adaptive,2700,0.01,0.0001,"(100, 90)"
403,<ANN.ANN object at 0x20DD13D0>,0.905627403005942,<ANN.ANN object at 0x20DD13D0>,0.9462891762786905,ANN,adam,relu,adaptive,2700,0.01,0.0001,"(100, 90, 80, 70)"
404,<ANN.ANN object at 0x20DD14D0>,0.9119189094722125,<ANN.ANN object at 0x20DD14D0>,0.94116276360247,ANN,adam,relu,adaptive,2700,0.01,0.0009,"(100, 90)"
405,<ANN.ANN object at 0x20DD15D0>,0.9000349528137015,<ANN.ANN object at 0x20DD15D0>,0.9441920074566003,ANN,adam,relu,adaptive,2700,0.01,0.0009,"(100, 90, 80, 70)"
406,<ANN.ANN object at 0x20DD1650>,0.9073750436910172,<ANN.ANN object at 0x20DD1650>,0.940580216707445,ANN,adam,relu,adaptive,2700,0.01,1e-05,"(100, 90)"
407,<ANN.ANN object at 0x20DD1550>,0.9070255155540021,<ANN.ANN object at 0x20DD1550>,0.9427938949085402,ANN,adam,relu,adaptive,2700,0.01,1e-05,"(100, 90, 80, 70)"
408,<ANN.ANN object at 0x20DD1750>,0.9192590003495281,<ANN.ANN object at 0x20DD1750>,0.9246184317837586,ANN,adam,relu,adaptive,2700,0.0001,0.0001,"(100, 90)"
409,<ANN.ANN object at 0x20DD16D0>,0.9084236281020622,<ANN.ANN object at 0x20DD16D0>,0.9373179540953047,ANN,adam,relu,adaptive,2700,0.0001,0.0001,"(100, 90, 80, 70)"
410,<ANN.ANN object at 0x20DD1850>,0.9171618315274379,<ANN.ANN object at 0x20DD1850>,0.9277641850168938,ANN,adam,relu,adaptive,2700,0.0001,0.0009,"(100, 90)"
411,<ANN.ANN object at 0x20DD18D0>,0.905976931142957,<ANN.ANN object at 0x20DD18D0>,0.9385995572643597,ANN,adam,relu,adaptive,2700,0.0001,0.0009,"(100, 90, 80, 70)"
412,<ANN.ANN object at 0x20DD1950>,0.9203075847605732,<ANN.ANN object at 0x20DD1950>,0.9238028661307235,ANN,adam,relu,adaptive,2700,0.0001,1e-05,"(100, 90)"
413,<ANN.ANN object at 0x20DD19D0>,0.9031807060468368,<ANN.ANN object at 0x20DD19D0>,0.9418618198765001,ANN,adam,relu,adaptive,2700,0.0001,1e-05,"(100, 90, 80, 70)"
