,0,1
44,<Dtree.Dtree object at 0x116A69B0>,0.9473684210526315
45,<Dtree.Dtree object at 0x116A69F0>,0.9298245614035088
46,<Dtree.Dtree object at 0x116A6A30>,0.9298245614035088
47,<Dtree.Dtree object at 0x116A6A70>,0.9298245614035088
48,<Dtree.Dtree object at 0x116A6AB0>,0.9298245614035088
49,<Dtree.Dtree object at 0x116A6AF0>,0.9298245614035088
50,<Dtree.Dtree object at 0x116A6B30>,0.9298245614035088
51,<Dtree.Dtree object at 0x116A6B70>,0.9298245614035088
52,<KNN.KNN object at 0x116A6BB0>,0.9707602339181286
53,<KNN.KNN object at 0x116A6C10>,0.9766081871345029
54,<KNN.KNN object at 0x116A6C50>,0.9707602339181286
55,<KNN.KNN object at 0x116A6C90>,0.9766081871345029
56,<KNN.KNN object at 0x116A6CD0>,0.9707602339181286
57,<KNN.KNN object at 0x116A6D10>,0.9766081871345029
58,<KNN.KNN object at 0x116A6D50>,0.9707602339181286
59,<KNN.KNN object at 0x116A6D90>,0.9766081871345029
60,<KNN.KNN object at 0x116A6DD0>,0.9590643274853801
61,<KNN.KNN object at 0x116A6E10>,0.9590643274853801
62,<KNN.KNN object at 0x116A6E50>,0.9590643274853801
63,<KNN.KNN object at 0x116A6E90>,0.9590643274853801
64,<KNN.KNN object at 0x116A6ED0>,0.9649122807017544
65,<KNN.KNN object at 0x116A6F10>,0.9649122807017544
66,<KNN.KNN object at 0x116A6F50>,0.9649122807017544
67,<KNN.KNN object at 0x116A6F90>,0.9649122807017544
68,<KNN.KNN object at 0x116A6FD0>,0.9649122807017544
69,<KNN.KNN object at 0x116A6FF0>,0.9649122807017544
70,<KNN.KNN object at 0x116A65B0>,0.9649122807017544
71,<KNN.KNN object at 0x116BE0B0>,0.9649122807017544
72,<KNN.KNN object at 0x116BE0F0>,0.9649122807017544
73,<KNN.KNN object at 0x116BE130>,0.9649122807017544
74,<KNN.KNN object at 0x116BE170>,0.9649122807017544
75,<KNN.KNN object at 0x116BE1B0>,0.9649122807017544
76,<KNN.KNN object at 0x116BE1F0>,0.9590643274853801
77,<KNN.KNN object at 0x116BE230>,0.9590643274853801
78,<KNN.KNN object at 0x116BE270>,0.9590643274853801
79,<KNN.KNN object at 0x116BE2B0>,0.9590643274853801
80,<KNN.KNN object at 0x116BE2F0>,0.9649122807017544
81,<KNN.KNN object at 0x116BE330>,0.9649122807017544
82,<KNN.KNN object at 0x116BE370>,0.9649122807017544
83,<KNN.KNN object at 0x116BE3B0>,0.9649122807017544
84,<LogR.LogR object at 0x11654BF0>,0.9590643274853801
85,<LogR.LogR object at 0x116BE450>,0.9590643274853801
86,<LogR.LogR object at 0x116BE530>,0.9590643274853801
87,<LogR.LogR object at 0x116BE7B0>,0.9590643274853801
88,<LogR.LogR object at 0x116BE630>,0.9590643274853801
89,<LogR.LogR object at 0x116BE5F0>,0.9590643274853801
90,<LogR.LogR object at 0x116BE930>,0.9590643274853801
91,<LogR.LogR object at 0x116BE9B0>,0.9590643274853801
92,<LogR.LogR object at 0x116BE750>,0.9590643274853801
93,<LogR.LogR object at 0x116BE8F0>,0.9590643274853801
94,<LogR.LogR object at 0x116BE850>,0.9590643274853801
95,<LogR.LogR object at 0x116BEA50>,0.9590643274853801
96,<LogR.LogR object at 0x116BEAD0>,0.9532163742690059
97,<LogR.LogR object at 0x116BEB50>,0.9590643274853801
98,<LogR.LogR object at 0x116BEA70>,0.9590643274853801
99,<LogR.LogR object at 0x116BEAB0>,0.9590643274853801
100,<LogR.LogR object at 0x116BEAF0>,0.9590643274853801
101,<LogR.LogR object at 0x116BEB30>,0.9590643274853801
102,<LogR.LogR object at 0x116BEC70>,0.9532163742690059
103,<LogR.LogR object at 0x116BEBB0>,0.9532163742690059
104,<LogR.LogR object at 0x116BEC90>,0.9532163742690059
105,<LogR.LogR object at 0x116BEEB0>,0.9532163742690059
106,<LogR.LogR object at 0x116BEEF0>,0.9532163742690059
107,<LogR.LogR object at 0x116BEF70>,0.9532163742690059
108,<LogR.LogR object at 0x116BEED0>,0.9590643274853801
109,<LogR.LogR object at 0x116BECF0>,0.9590643274853801
110,<LogR.LogR object at 0x116BED30>,0.9590643274853801
111,<LogR.LogR object at 0x116BEF50>,0.9590643274853801
112,<LogR.LogR object at 0x14F89210>,0.9590643274853801
113,<LogR.LogR object at 0x14F89290>,0.9590643274853801
