,0,1,2,3,4,5,6,7
65,<LogR.LogR object at 0x103120610>,0.9217056973086334,<LogR.LogR object at 0x103120610>,0.9229873004776884,LogR,newton-cg,101,
66,<LogR.LogR object at 0x109087810>,0.9217056973086334,<LogR.LogR object at 0x109087810>,0.9229873004776884,LogR,newton-cg,201,
67,<LogR.LogR object at 0x109087910>,0.9217056973086334,<LogR.LogR object at 0x109087910>,0.9229873004776884,LogR,newton-cg,301,
68,<LogR.LogR object at 0x109087a10>,0.9217056973086334,<LogR.LogR object at 0x109087a10>,0.9229873004776884,LogR,newton-cg,401,
69,<LogR.LogR object at 0x109087b10>,0.9217056973086334,<LogR.LogR object at 0x109087b10>,0.9229873004776884,LogR,newton-cg,501,
70,<LogR.LogR object at 0x109087c10>,0.9217056973086334,<LogR.LogR object at 0x109087c10>,0.9229873004776884,LogR,lbfgs,1,
71,<LogR.LogR object at 0x103120510>,0.9217056973086334,<LogR.LogR object at 0x103120510>,0.9229873004776884,LogR,lbfgs,101,
72,<LogR.LogR object at 0x109087d90>,0.9217056973086334,<LogR.LogR object at 0x109087d90>,0.9229873004776884,LogR,lbfgs,201,
73,<LogR.LogR object at 0x109087950>,0.9217056973086334,<LogR.LogR object at 0x109087950>,0.9229873004776884,LogR,lbfgs,301,
74,<LogR.LogR object at 0x109087750>,0.9217056973086334,<LogR.LogR object at 0x109087750>,0.9229873004776884,LogR,lbfgs,401,
75,<LogR.LogR object at 0x109087e10>,0.9217056973086334,<LogR.LogR object at 0x109087e10>,0.9229873004776884,LogR,lbfgs,501,
76,<LogR.LogR object at 0x109087f10>,0.9217056973086334,<LogR.LogR object at 0x109087f10>,0.9229873004776884,LogR,liblinear,1,
77,<LogR.LogR object at 0x109087e90>,0.9217056973086334,<LogR.LogR object at 0x109087e90>,0.9229873004776884,LogR,liblinear,101,
78,<LogR.LogR object at 0x1090876d0>,0.9217056973086334,<LogR.LogR object at 0x1090876d0>,0.9229873004776884,LogR,liblinear,201,
79,<LogR.LogR object at 0x109087f50>,0.9217056973086334,<LogR.LogR object at 0x109087f50>,0.9229873004776884,LogR,liblinear,301,
80,<LogR.LogR object at 0x109087fd0>,0.9217056973086334,<LogR.LogR object at 0x109087fd0>,0.9229873004776884,LogR,liblinear,401,
81,<LogR.LogR object at 0x10909c090>,0.9217056973086334,<LogR.LogR object at 0x10909c090>,0.9229873004776884,LogR,liblinear,501,
82,<LogR.LogR object at 0x10909c110>,0.9217056973086334,<LogR.LogR object at 0x10909c110>,0.9229873004776884,LogR,sag,1,
83,<LogR.LogR object at 0x10909c350>,0.9217056973086334,<LogR.LogR object at 0x10909c350>,0.9229873004776884,LogR,sag,101,
84,<LogR.LogR object at 0x10909c450>,0.9217056973086334,<LogR.LogR object at 0x10909c450>,0.9229873004776884,LogR,sag,201,
85,<LogR.LogR object at 0x10909cb10>,0.9217056973086334,<LogR.LogR object at 0x10909cb10>,0.9229873004776884,LogR,sag,301,
86,<LogR.LogR object at 0x10909cc10>,0.9217056973086334,<LogR.LogR object at 0x10909cc10>,0.9229873004776884,LogR,sag,401,
87,<LogR.LogR object at 0x10909cd10>,0.9217056973086334,<LogR.LogR object at 0x10909cd10>,0.9229873004776884,LogR,sag,501,
88,<LogR.LogR object at 0x10909ce10>,0.9217056973086334,<LogR.LogR object at 0x10909ce10>,0.9229873004776884,LogR,saga,1,
89,<LogR.LogR object at 0x10909cf10>,0.9217056973086334,<LogR.LogR object at 0x10909cf10>,0.9229873004776884,LogR,saga,101,
90,<LogR.LogR object at 0x10909cfd0>,0.9217056973086334,<LogR.LogR object at 0x10909cfd0>,0.9229873004776884,LogR,saga,201,
91,<LogR.LogR object at 0x10909cf50>,0.9217056973086334,<LogR.LogR object at 0x10909cf50>,0.9229873004776884,LogR,saga,301,
92,<LogR.LogR object at 0x1090a9250>,0.9217056973086334,<LogR.LogR object at 0x1090a9250>,0.9229873004776884,LogR,saga,401,
93,<LogR.LogR object at 0x1090a9350>,0.9217056973086334,<LogR.LogR object at 0x1090a9350>,0.9229873004776884,LogR,saga,501,
