,0,1
35,<Dtree.Dtree object at 0x1177E770>,0.9590643274853801
36,<Dtree.Dtree object at 0x1177E7B0>,0.9415204678362573
37,<Dtree.Dtree object at 0x1177E7F0>,0.9532163742690059
38,<Dtree.Dtree object at 0x1177E830>,0.9532163742690059
39,<Dtree.Dtree object at 0x1177E870>,0.9532163742690059
40,<Dtree.Dtree object at 0x1177E8B0>,0.9532163742690059
41,<Dtree.Dtree object at 0x1177E8F0>,0.9532163742690059
42,<Dtree.Dtree object at 0x1177E930>,0.9532163742690059
43,<Dtree.Dtree object at 0x1177E970>,0.9532163742690059
44,<Dtree.Dtree object at 0x1177E9B0>,0.9707602339181286
45,<Dtree.Dtree object at 0x1177E9F0>,0.9590643274853801
46,<Dtree.Dtree object at 0x1177EA30>,0.9590643274853801
47,<Dtree.Dtree object at 0x1177EA70>,0.9590643274853801
48,<Dtree.Dtree object at 0x1177EAB0>,0.9590643274853801
49,<Dtree.Dtree object at 0x1177EAF0>,0.9590643274853801
50,<Dtree.Dtree object at 0x1177EB30>,0.9590643274853801
51,<Dtree.Dtree object at 0x1177EB70>,0.9590643274853801
52,<KNN.KNN object at 0x1177EBB0>,0.9883040935672515
53,<KNN.KNN object at 0x1177EC10>,0.9883040935672515
54,<KNN.KNN object at 0x1177EC50>,0.9883040935672515
55,<KNN.KNN object at 0x1177EC90>,0.9824561403508771
56,<KNN.KNN object at 0x1177ECD0>,0.9883040935672515
57,<KNN.KNN object at 0x1177ED10>,0.9883040935672515
58,<KNN.KNN object at 0x1177ED50>,0.9883040935672515
59,<KNN.KNN object at 0x1177ED90>,0.9824561403508771
60,<KNN.KNN object at 0x1177EDD0>,0.9824561403508771
61,<KNN.KNN object at 0x1177EE10>,0.9824561403508771
62,<KNN.KNN object at 0x1177EE50>,0.9824561403508771
63,<KNN.KNN object at 0x1177EE90>,0.9824561403508771
64,<KNN.KNN object at 0x1177EED0>,0.9824561403508771
65,<KNN.KNN object at 0x1177EF10>,0.9824561403508771
66,<KNN.KNN object at 0x1177EF50>,0.9824561403508771
67,<KNN.KNN object at 0x1177EF90>,0.9824561403508771
68,<KNN.KNN object at 0x1177EFD0>,0.9824561403508771
69,<KNN.KNN object at 0x1177EFF0>,0.9824561403508771
70,<KNN.KNN object at 0x1177E5B0>,0.9824561403508771
71,<KNN.KNN object at 0x117950B0>,0.9824561403508771
72,<KNN.KNN object at 0x117950F0>,0.9824561403508771
73,<KNN.KNN object at 0x11795130>,0.9824561403508771
74,<KNN.KNN object at 0x11795170>,0.9824561403508771
75,<KNN.KNN object at 0x117951B0>,0.9824561403508771
76,<KNN.KNN object at 0x117951F0>,0.9707602339181286
77,<KNN.KNN object at 0x11795230>,0.9707602339181286
78,<KNN.KNN object at 0x11795270>,0.9707602339181286
79,<KNN.KNN object at 0x117952B0>,0.9707602339181286
80,<KNN.KNN object at 0x117952F0>,0.9766081871345029
81,<KNN.KNN object at 0x11795330>,0.9766081871345029
82,<KNN.KNN object at 0x11795370>,0.9766081871345029
83,<KNN.KNN object at 0x117953B0>,0.9766081871345029
84,<LogR.LogR object at 0x1172ABF0>,0.9883040935672515
85,<LogR.LogR object at 0x11795450>,0.9883040935672515
86,<LogR.LogR object at 0x11795530>,0.9883040935672515
87,<LogR.LogR object at 0x117955D0>,0.9883040935672515
88,<LogR.LogR object at 0x11795630>,0.9883040935672515
89,<LogR.LogR object at 0x11795790>,0.9883040935672515
90,<LogR.LogR object at 0x11795930>,0.9883040935672515
91,<LogR.LogR object at 0x117959B0>,0.9883040935672515
92,<LogR.LogR object at 0x11795A30>,0.9883040935672515
93,<LogR.LogR object at 0x11795610>,0.9883040935672515
94,<LogR.LogR object at 0x11795710>,0.9883040935672515
95,<LogR.LogR object at 0x11795A90>,0.9883040935672515
96,<LogR.LogR object at 0x11795B10>,0.9766081871345029
97,<LogR.LogR object at 0x11795B90>,0.9883040935672515
98,<LogR.LogR object at 0x11795A70>,0.9883040935672515
99,<LogR.LogR object at 0x11795AB0>,0.9883040935672515
100,<LogR.LogR object at 0x11795AF0>,0.9883040935672515
101,<LogR.LogR object at 0x11795B30>,0.9883040935672515
102,<LogR.LogR object at 0x11795C70>,0.9766081871345029
103,<LogR.LogR object at 0x11795BB0>,0.9766081871345029
104,<LogR.LogR object at 0x11795C90>,0.9766081871345029
105,<LogR.LogR object at 0x11795EB0>,0.9766081871345029
106,<LogR.LogR object at 0x11795EF0>,0.9766081871345029
107,<LogR.LogR object at 0x11795F70>,0.9766081871345029
108,<LogR.LogR object at 0x11795ED0>,0.9766081871345029
109,<LogR.LogR object at 0x11795CF0>,0.9766081871345029
110,<LogR.LogR object at 0x11795D30>,0.9766081871345029
111,<LogR.LogR object at 0x11795F50>,0.9766081871345029
112,<LogR.LogR object at 0x14F75210>,0.9766081871345029
113,<LogR.LogR object at 0x14F75290>,0.9766081871345029
